municipality_id,municipality_key,name_en,name_ar,governorate_en,district_en,dglac_found,dglac_detail_status,official_website_status,complaint_form_status,municipal_app_status,official_social_status,news_trace_status,civic_tracker_status,public_forum_status,batch_status,priority_hint,next_search_queries,notes,rank,batch_id,batch_priority,priority_score,research_tier,recommended_next_action,reason_codes,dglac_form_available,dglac_website_found,dglac_email_found,official_search_queries,social_search_queries,news_search_queries
56379,midoun_and_lussia,Midoun and Lussia,ميدون ولوسيا,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Midoun and Lussia"" municipality Lebanon complaint | ""Midoun and Lussia"" municipality Lebanon official website | ""Midoun and Lussia"" municipality Lebanon Facebook | ""ميدون ولوسيا"" بلدية شكوى | ""ميدون ولوسيا"" بلدية فيسبوك",Official DGLAC detail fetched.,266,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Midoun and Lussia"" municipality Lebanon official website | ""Midoun and Lussia"" municipality complaint form | ""ميدون ولوسيا"" بلدية شكوى | ""ميدون ولوسيا"" بلدية الموقع الرسمي","site:facebook.com ""Midoun and Lussia"" municipality | site:facebook.com ""ميدون ولوسيا"" بلدية | site:instagram.com ""Midoun and Lussia"" municipality | site:x.com ""Midoun and Lussia"" municipality","""Midoun and Lussia"" municipality repair Lebanon | ""ميدون ولوسيا"" بلدية اصلاح | NNA ""Midoun and Lussia"" municipality | ""Midoun and Lussia"" water electricity waste road Lebanon"
56073,mrayjet,Mrayjet,مريجات,Beqaa,Zahle,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Mrayjet"" municipality Lebanon complaint | ""Mrayjet"" municipality Lebanon official website | ""Mrayjet"" municipality Lebanon Facebook | ""مريجات"" بلدية شكوى | ""مريجات"" بلدية فيسبوك",Official DGLAC detail fetched.,267,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Mrayjet"" municipality Lebanon official website | ""Mrayjet"" municipality complaint form | ""مريجات"" بلدية شكوى | ""مريجات"" بلدية الموقع الرسمي","site:facebook.com ""Mrayjet"" municipality | site:facebook.com ""مريجات"" بلدية | site:instagram.com ""Mrayjet"" municipality | site:x.com ""Mrayjet"" municipality","""Mrayjet"" municipality repair Lebanon | ""مريجات"" بلدية اصلاح | NNA ""Mrayjet"" municipality | ""Mrayjet"" water electricity waste road Lebanon"
59842,mudawwara,Mudawwara,مدوخا,Beqaa,Rachaiya,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Mudawwara"" municipality Lebanon complaint | ""Mudawwara"" municipality Lebanon official website | ""Mudawwara"" municipality Lebanon Facebook | ""مدوخا"" بلدية شكوى | ""مدوخا"" بلدية فيسبوك",Official DGLAC detail fetched.,268,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Mudawwara"" municipality Lebanon official website | ""Mudawwara"" municipality complaint form | ""مدوخا"" بلدية شكوى | ""مدوخا"" بلدية الموقع الرسمي","site:facebook.com ""Mudawwara"" municipality | site:facebook.com ""مدوخا"" بلدية | site:instagram.com ""Mudawwara"" municipality | site:x.com ""Mudawwara"" municipality","""Mudawwara"" municipality repair Lebanon | ""مدوخا"" بلدية اصلاح | NNA ""Mudawwara"" municipality | ""Mudawwara"" water electricity waste road Lebanon"
56136,nasiriya,Nasiriya,ناصرية,Beqaa,Zahle,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Nasiriya"" municipality Lebanon complaint | ""Nasiriya"" municipality Lebanon official website | ""Nasiriya"" municipality Lebanon Facebook | ""ناصرية"" بلدية شكوى | ""ناصرية"" بلدية فيسبوك",Official DGLAC detail fetched.,269,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Nasiriya"" municipality Lebanon official website | ""Nasiriya"" municipality complaint form | ""ناصرية"" بلدية شكوى | ""ناصرية"" بلدية الموقع الرسمي","site:facebook.com ""Nasiriya"" municipality | site:facebook.com ""ناصرية"" بلدية | site:instagram.com ""Nasiriya"" municipality | site:x.com ""Nasiriya"" municipality","""Nasiriya"" municipality repair Lebanon | ""ناصرية"" بلدية اصلاح | NNA ""Nasiriya"" municipality | ""Nasiriya"" water electricity waste road Lebanon"
56289,qarawat_bani_hassan,Qarawat Bani Hassan,قرعون,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Qarawat Bani Hassan"" municipality Lebanon complaint | ""Qarawat Bani Hassan"" municipality Lebanon official website | ""Qarawat Bani Hassan"" municipality Lebanon Facebook | ""قرعون"" بلدية شكوى | ""قرعون"" بلدية فيسبوك",Official DGLAC detail fetched.,270,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Qarawat Bani Hassan"" municipality Lebanon official website | ""Qarawat Bani Hassan"" municipality complaint form | ""قرعون"" بلدية شكوى | ""قرعون"" بلدية الموقع الرسمي","site:facebook.com ""Qarawat Bani Hassan"" municipality | site:facebook.com ""قرعون"" بلدية | site:instagram.com ""Qarawat Bani Hassan"" municipality | site:x.com ""Qarawat Bani Hassan"" municipality","""Qarawat Bani Hassan"" municipality repair Lebanon | ""قرعون"" بلدية اصلاح | NNA ""Qarawat Bani Hassan"" municipality | ""Qarawat Bani Hassan"" water electricity waste road Lebanon"
56397,qilya,Qilya,قليا,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Qilya"" municipality Lebanon complaint | ""Qilya"" municipality Lebanon official website | ""Qilya"" municipality Lebanon Facebook | ""قليا"" بلدية شكوى | ""قليا"" بلدية فيسبوك",Official DGLAC detail fetched.,271,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Qilya"" municipality Lebanon official website | ""Qilya"" municipality complaint form | ""قليا"" بلدية شكوى | ""قليا"" بلدية الموقع الرسمي","site:facebook.com ""Qilya"" municipality | site:facebook.com ""قليا"" بلدية | site:instagram.com ""Qilya"" municipality | site:x.com ""Qilya"" municipality","""Qilya"" municipality repair Lebanon | ""قليا"" بلدية اصلاح | NNA ""Qilya"" municipality | ""Qilya"" water electricity waste road Lebanon"
56037,qob_elias_wadi_el_dleim,Qob Elias - Wadi El-Dleim,قب الياس - وادي الدلم,Beqaa,Zahle,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Qob Elias - Wadi El-Dleim"" municipality Lebanon complaint | ""Qob Elias - Wadi El-Dleim"" municipality Lebanon official website | ""Qob Elias - Wadi El-Dleim"" municipality Lebanon Facebook | ""قب الياس - وادي الدلم"" بلدية شكوى | ""قب الياس - وادي الدلم"" بلدية فيسبوك",Official DGLAC detail fetched.,272,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Qob Elias - Wadi El-Dleim"" municipality Lebanon official website | ""Qob Elias - Wadi El-Dleim"" municipality complaint form | ""قب الياس - وادي الدلم"" بلدية شكوى | ""قب الياس - وادي الدلم"" بلدية الموقع الرسمي","site:facebook.com ""Qob Elias - Wadi El-Dleim"" municipality | site:facebook.com ""قب الياس - وادي الدلم"" بلدية | site:instagram.com ""Qob Elias - Wadi El-Dleim"" municipality | site:x.com ""Qob Elias - Wadi El-Dleim"" municipality","""Qob Elias - Wadi El-Dleim"" municipality repair Lebanon | ""قب الياس - وادي الدلم"" بلدية اصلاح | NNA ""Qob Elias - Wadi El-Dleim"" municipality | ""Qob Elias - Wadi El-Dleim"" water electricity waste road Lebanon"
56046,qousaya,Qousaya,قوسايا,Beqaa,Zahle,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Qousaya"" municipality Lebanon complaint | ""Qousaya"" municipality Lebanon official website | ""Qousaya"" municipality Lebanon Facebook | ""قوسايا"" بلدية شكوى | ""قوسايا"" بلدية فيسبوك",Official DGLAC detail fetched.,273,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Qousaya"" municipality Lebanon official website | ""Qousaya"" municipality complaint form | ""قوسايا"" بلدية شكوى | ""قوسايا"" بلدية الموقع الرسمي","site:facebook.com ""Qousaya"" municipality | site:facebook.com ""قوسايا"" بلدية | site:instagram.com ""Qousaya"" municipality | site:x.com ""Qousaya"" municipality","""Qousaya"" municipality repair Lebanon | ""قوسايا"" بلدية اصلاح | NNA ""Qousaya"" municipality | ""Qousaya"" water electricity waste road Lebanon"
59626,rashaya,Rashaya,راشيا,Beqaa,Rachaiya,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Rashaya"" municipality Lebanon complaint | ""Rashaya"" municipality Lebanon official website | ""Rashaya"" municipality Lebanon Facebook | ""راشيا"" بلدية شكوى | ""راشيا"" بلدية فيسبوك",Official DGLAC detail fetched.,274,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Rashaya"" municipality Lebanon official website | ""Rashaya"" municipality complaint form | ""راشيا"" بلدية شكوى | ""راشيا"" بلدية الموقع الرسمي","site:facebook.com ""Rashaya"" municipality | site:facebook.com ""راشيا"" بلدية | site:instagram.com ""Rashaya"" municipality | site:x.com ""Rashaya"" municipality","""Rashaya"" municipality repair Lebanon | ""راشيا"" بلدية اصلاح | NNA ""Rashaya"" municipality | ""Rashaya"" water electricity waste road Lebanon"
55992,saadnayel,Saadnayel,سعدنايل,Beqaa,Zahle,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Saadnayel"" municipality Lebanon complaint | ""Saadnayel"" municipality Lebanon official website | ""Saadnayel"" municipality Lebanon Facebook | ""سعدنايل"" بلدية شكوى | ""سعدنايل"" بلدية فيسبوك",Official DGLAC detail fetched.,275,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Saadnayel"" municipality Lebanon official website | ""Saadnayel"" municipality complaint form | ""سعدنايل"" بلدية شكوى | ""سعدنايل"" بلدية الموقع الرسمي","site:facebook.com ""Saadnayel"" municipality | site:facebook.com ""سعدنايل"" بلدية | site:instagram.com ""Saadnayel"" municipality | site:x.com ""Saadnayel"" municipality","""Saadnayel"" municipality repair Lebanon | ""سعدنايل"" بلدية اصلاح | NNA ""Saadnayel"" municipality | ""Saadnayel"" water electricity waste road Lebanon"
56226,saghbin,Saghbin,صغبين,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Saghbin"" municipality Lebanon complaint | ""Saghbin"" municipality Lebanon official website | ""Saghbin"" municipality Lebanon Facebook | ""صغبين"" بلدية شكوى | ""صغبين"" بلدية فيسبوك",Official DGLAC detail fetched.,276,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Saghbin"" municipality Lebanon official website | ""Saghbin"" municipality complaint form | ""صغبين"" بلدية شكوى | ""صغبين"" بلدية الموقع الرسمي","site:facebook.com ""Saghbin"" municipality | site:facebook.com ""صغبين"" بلدية | site:instagram.com ""Saghbin"" municipality | site:x.com ""Saghbin"" municipality","""Saghbin"" municipality repair Lebanon | ""صغبين"" بلدية اصلاح | NNA ""Saghbin"" municipality | ""Saghbin"" water electricity waste road Lebanon"
56208,sahmara,Sahmara,سحمر,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Sahmara"" municipality Lebanon complaint | ""Sahmara"" municipality Lebanon official website | ""Sahmara"" municipality Lebanon Facebook | ""سحمر"" بلدية شكوى | ""سحمر"" بلدية فيسبوك",Official DGLAC detail fetched.,277,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Sahmara"" municipality Lebanon official website | ""Sahmara"" municipality complaint form | ""سحمر"" بلدية شكوى | ""سحمر"" بلدية الموقع الرسمي","site:facebook.com ""Sahmara"" municipality | site:facebook.com ""سحمر"" بلدية | site:instagram.com ""Sahmara"" municipality | site:x.com ""Sahmara"" municipality","""Sahmara"" municipality repair Lebanon | ""سحمر"" بلدية اصلاح | NNA ""Sahmara"" municipality | ""Sahmara"" water electricity waste road Lebanon"
56415,tall_dzanoub,Tall Dzanoub,تل ذنوب,Beqaa,Western Bekaa,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Tall Dzanoub"" municipality Lebanon complaint | ""Tall Dzanoub"" municipality Lebanon official website | ""Tall Dzanoub"" municipality Lebanon Facebook | ""تل ذنوب"" بلدية شكوى | ""تل ذنوب"" بلدية فيسبوك",Official DGLAC detail fetched.,278,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Tall Dzanoub"" municipality Lebanon official website | ""Tall Dzanoub"" municipality complaint form | ""تل ذنوب"" بلدية شكوى | ""تل ذنوب"" بلدية الموقع الرسمي","site:facebook.com ""Tall Dzanoub"" municipality | site:facebook.com ""تل ذنوب"" بلدية | site:instagram.com ""Tall Dzanoub"" municipality | site:x.com ""Tall Dzanoub"" municipality","""Tall Dzanoub"" municipality repair Lebanon | ""تل ذنوب"" بلدية اصلاح | NNA ""Tall Dzanoub"" municipality | ""Tall Dzanoub"" water electricity waste road Lebanon"
