review_id,source,arabizi_variant,normalized_arabizi,arabic_lebanese,english_meaning,category,complaint_use,candidate_sector,candidate_issue,decision,reason,suggested_action,preferred_rewrite
CFR-00662,master_signal_lexicon,ma ghassalet l ma3oun,ma ghasalt l ma3oun,ما غسلت الماعون,I did not wash the dishes,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00663,master_signal_lexicon,msah l ard,msah l ard,امسح الأرض,mop/wipe the floor,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00664,master_signal_lexicon,msa7 l ard,msah l ard,امسح الأرض,mop/wipe the floor,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00665,master_signal_lexicon,l ard weskhe,l ard weskhe,الأرض وسخة,the floor is dirty,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00666,master_signal_lexicon,l 2ard weskhe,l ard weskhe,الأرض وسخة,the floor is dirty,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00667,master_signal_lexicon,l beit mkarkab,l beit mkarkab,البيت مكركب,the house is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00668,master_signal_lexicon,el beit mkarkab,l beit mkarkab,البيت مكركب,the house is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00669,master_signal_lexicon,l salon mkarkab,l salon mkarkab,الصالون مكركب,the living room is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00670,master_signal_lexicon,el salon mkarkab,l salon mkarkab,الصالون مكركب,the living room is messy,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00671,master_signal_lexicon,l matbakh weskhe,l matbakh weskhe,المطبخ وسخ,the kitchen is dirty,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00672,master_signal_lexicon,l matba5 weskhe,l matbakh weskhe,المطبخ وسخ,the kitchen is dirty,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00673,master_signal_lexicon,l 7ammem mesh ndef,l 7ammem mesh ndef,الحمّام مش نضيف,the bathroom is not clean,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00674,master_signal_lexicon,el 7ammem mesh ndef,l 7ammem mesh ndef,الحمّام مش نضيف,the bathroom is not clean,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00675,master_signal_lexicon,sakkir l beb,sakkir l beb,سكّر الباب,close the door,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00676,master_signal_lexicon,sakker l beb,sakkir l beb,سكّر الباب,close the door,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00677,master_signal_lexicon,fattih l shebbek,fattih l shebbek,فتّح الشباك,open the window,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00678,master_signal_lexicon,fatte7 l shebbek,fattih l shebbek,فتّح الشباك,open the window,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00679,master_signal_lexicon,l beb ma 3am yetsakkar,l beb ma 3am yetsakkar,الباب ما عم يتسكّر,the door is not closing,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00680,master_signal_lexicon,el beb ma 3am yetsakkar,l beb ma 3am yetsakkar,الباب ما عم يتسكّر,the door is not closing,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00681,master_signal_lexicon,l shebbek ma 3am yefta7,l shebbek ma 3am yefta7,الشباك ما عم يفتح,the window is not opening,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00682,master_signal_lexicon,el shebbek ma 3am yefta7,l shebbek ma 3am yefta7,الشباك ما عم يفتح,the window is not opening,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00683,master_signal_lexicon,l sa2ef 3am yetsha2a2,l sa2ef 3am yetsha2a2,السقف عم يتشقّق,the ceiling is cracking,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00684,master_signal_lexicon,el sa2ef 3am yetsha2a2,l sa2ef 3am yetsha2a2,السقف عم يتشقّق,the ceiling is cracking,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00685,master_signal_lexicon,l 7et 3am yensha2,l 7et 3am yensha2,الحيط عم ينشق,the wall is cracking,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00686,master_signal_lexicon,el 7et 3am yensha2,l 7et 3am yensha2,الحيط عم ينشق,the wall is cracking,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00687,master_signal_lexicon,fi meshkle bel 7anafye,fi meshkle bel 7anafye,في مشكلة بالحنفية,there is a problem with the faucet,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00688,master_signal_lexicon,fe meshkle bel 7anafye,fi meshkle bel 7anafye,في مشكلة بالحنفية,there is a problem with the faucet,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00689,master_signal_lexicon,l 7anafye 3am tna2,l 7anafye 3am tna2,الحنفية عم تنقّط,the faucet is dripping,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00690,master_signal_lexicon,el 7anafye 3am tna2,l 7anafye 3am tna2,الحنفية عم تنقّط,the faucet is dripping,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00691,master_signal_lexicon,l mejla msakkra,l mejla msakkra,المجلى مسكّر,the sink is clogged,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00692,master_signal_lexicon,el mejla msakkra,l mejla msakkra,المجلى مسكّر,the sink is clogged,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00693,master_signal_lexicon,l toilet msakkar,l toilet msakkar,التواليت مسكّر,the toilet is clogged,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00694,master_signal_lexicon,el toilet msakkar,l toilet msakkar,التواليت مسكّر,the toilet is clogged,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00695,master_signal_lexicon,baddi salle7a,baddi salle7a,بدي صلّحا,I want to fix it,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00696,master_signal_lexicon,badde salle7a,baddi salle7a,بدي صلّحا,I want to fix it,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00697,master_signal_lexicon,baddi salle7o,baddi salle7o,بدي صلّحو,I want to fix it,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00698,master_signal_lexicon,badde salle7o,baddi salle7o,بدي صلّحو,I want to fix it,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00699,master_signal_lexicon,baddi jib 7ada ysalle7,baddi jib 7ada ysalle7,بدي جيب حدا يصلّح,I want to bring someone to fix it,services,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00700,master_signal_lexicon,badde jib 7ada ysalle7,baddi jib 7ada ysalle7,بدي جيب حدا يصلّح,I want to bring someone to fix it,services,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00701,master_signal_lexicon,l lamp ma 3am tdawwe,l lamp ma 3am tdawwe,اللمبة ما عم تضوّي,the light bulb is not lighting,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00702,master_signal_lexicon,el lamp ma 3am tdawwe,l lamp ma 3am tdawwe,اللمبة ما عم تضوّي,the light bulb is not lighting,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-00703,master_signal_lexicon,l fridge 3am yserreb,l fridge 3am yserreb,البراد عم يسرّب,the fridge is leaking,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
