﻿variant_id,candidate_id,source_row_number,variant,normalized_variant,variant_tier,match_weight_candidate,sector,issue_type,category,normalization,contains_marker,review_status,ambiguity_class,use_for_fuzzy_matching_now,use_for_oov_suppression_now,use_for_routing_prediction_now,must_not_auto_promote,reason_blocked_or_pending,v2_trust_status,v2_review_priority,v2_safe_for_core_review,v2_safe_for_variant_lookup_after_review,v2_safe_for_fuzzy_now,v2_safe_for_oov_suppression_now,v2_safe_for_routing_now,v2_requires_second_reviewer,v2_reason,v2_created_at_utc 
BFL-CAND-0130-V01,BFL-CAND-0130,130,7awiye,7awiye,A,0.90,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0130-V02,BFL-CAND-0130,130,2lebe,2lebe,A,0.90,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0130-V03,BFL-CAND-0130,130,sandou2 zbele,sandou2 zbele,B,0.70,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0130-V04,BFL-CAND-0130,130,7awiyit zbele,7awiyit zbele,A,0.90,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0130-V05,BFL-CAND-0130,130,l 7awiye,l 7awiye,A,0.90,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0130-V06,BFL-CAND-0130,130,7awiyat,7awiyat,B,0.70,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0131-V01,BFL-CAND-0131,131,kuumet zbele,kuumet zbele,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0131-V02,BFL-CAND-0131,131,kuumet nfayat,kuumet nfayat,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0131-V03,BFL-CAND-0131,131,rkme zbele,rkme zbele,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0131-V04,BFL-CAND-0131,131,rakme zbele,rakme zbele,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0131-V05,BFL-CAND-0131,131,talle zbele,talle zbele,C,0.40,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0131-V06,BFL-CAND-0131,131,masabb zbele,masabb zbele,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,كومة نفايات,FALSE,PENDING_NATIVE_REVIEW,NORMALIZATION_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,pending native review; cross-row ambiguity detected,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (NORMALIZATION_AMBIGUOUS); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0132-V01,BFL-CAND-0132,132,masabb,masabb,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,مكب نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0132-V02,BFL-CAND-0132,132,mkabb,mkabb,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,مكب نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0132-V03,BFL-CAND-0132,132,masab nfayat,masab nfayat,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,مكب نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0132-V04,BFL-CAND-0132,132,masabb zbele,masabb zbele,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,مكب نفايات,FALSE,PENDING_NATIVE_REVIEW,NORMALIZATION_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,pending native review; cross-row ambiguity detected,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (NORMALIZATION_AMBIGUOUS); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0132-V05,BFL-CAND-0132,132,décharge,decharge,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,مكب نفايات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0133-V01,BFL-CAND-0133,133,nkesh,nkesh,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0133-V02,BFL-CAND-0133,133,inkesh,inkesh,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0133-V03,BFL-CAND-0133,133,inkash,inkash,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0133-V04,BFL-CAND-0133,133,nkesh bine,nkesh bine,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0133-V05,BFL-CAND-0133,133,2anqad,2anqad,C,0.40,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,AMBIGUITY_REVIEW_REQUIRED,P0_AMBIGUITY_REVIEW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.,2026-05-20T12:58:34Z
BFL-CAND-0133-V06,BFL-CAND-0133,133,5arabe,5arabe,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,إنكاش / حطام,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V01,BFL-CAND-0134,134,radm,radm,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V02,BFL-CAND-0134,134,l radm,l radm,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V03,BFL-CAND-0134,134,radm w nkesh,radm w nkesh,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V04,BFL-CAND-0134,134,trab,trab,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V05,BFL-CAND-0134,134,trab w nkesh,trab w nkesh,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0134-V06,BFL-CAND-0134,134,ard marmiye,ard marmiye,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,ردم / تراب,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V01,BFL-CAND-0135,135,asas 2adim,asas 2adim,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V02,BFL-CAND-0135,135,asas marmiye,asas marmiye,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V03,BFL-CAND-0135,135,asas msoubet,asas msoubet,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V04,BFL-CAND-0135,135,furniture marmiye,furniture marmiye,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V05,BFL-CAND-0135,135,asas,asas,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0135-V06,BFL-CAND-0135,135,l asas,l asas,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,أثاث قديم,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0136-V01,BFL-CAND-0136,136,dwalib marmiye,dwalib marmiye,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إطارات سيارات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0136-V02,BFL-CAND-0136,136,dalab zbele,dalab zbele,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إطارات سيارات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0136-V03,BFL-CAND-0136,136,tires marmiye,tires marmiye,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,إطارات سيارات,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
BFL-CAND-0136-V04,BFL-CAND-0136,136,dwalib 2adme,dwalib 2adme,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,إطارات سيارات,TRUE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V01,BFL-CAND-0137,137,blastik,blastik,A,0.90,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V02,BFL-CAND-0137,137,l blastik,l blastik,A,0.90,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V03,BFL-CAND-0137,137,plastique,plastique,A,0.90,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V04,BFL-CAND-0137,137,blestik,blestik,B,0.70,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V05,BFL-CAND-0137,137,akyas blastik,akyas blastik,A,0.90,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0137-V06,BFL-CAND-0137,137,plastik,plastik,B,0.70,WASTE,ALL_SUPPORT,noun_infra,بلاستيك,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0138-V01,BFL-CAND-0138,138,zje2 maksour,zje2 maksour,A,0.90,WASTE,ALL_SUPPORT,noun_infra,زجاج مكسور,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0138-V02,BFL-CAND-0138,138,zje2 mkasar,zje2 mkasar,A,0.90,WASTE,ALL_SUPPORT,noun_infra,زجاج مكسور,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0138-V03,BFL-CAND-0138,138,zje2 marmiye,zje2 marmiye,A,0.90,WASTE,ALL_SUPPORT,noun_infra,زجاج مكسور,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0138-V04,BFL-CAND-0138,138,zje2,zje2,B,0.70,WASTE,ALL_SUPPORT,noun_infra,زجاج مكسور,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0138-V05,BFL-CAND-0138,138,kaasat mekshoure,kaasat mekshoure,B,0.70,WASTE,ALL_SUPPORT,noun_infra,زجاج مكسور,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0139-V01,BFL-CAND-0139,139,nfayat tibbiye,nfayat tibbiye,A,0.90,WASTE,ILLEGAL_DUMP,noun_infra,نفايات طبية,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,A_TIER_READY_FOR_NATIVE_REVIEW,P2_CORE_REVIEW_READY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A-tier low-risk non-support variant; still requires native review.,2026-05-20T12:58:34Z
BFL-CAND-0139-V02,BFL-CAND-0139,139,zbele mustashfa,zbele mustashfa,B,0.70,WASTE,ILLEGAL_DUMP,noun_infra,نفايات طبية,FALSE,PENDING_NATIVE_REVIEW,UNIQUE_CANDIDATE_PRECHECK,PENDING_REVIEW,FALSE,FALSE,TRUE,pending native review,B_TIER_VARIANT_REVIEW,P2_VARIANT_REVIEW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,B-tier alternate spelling; variant lookup only after review.,2026-05-20T12:58:34Z
