﻿candidate_id,source_file,source_row_number,arabic_script,english,sector,issue_type,category,normalization,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,tiers,usage_note,review_priority,support_only,high_risk_second_review_required,allowed_uses,blocked_uses,promotion_target,review_status,reviewer_id,decision,must_not_auto_promote,quality_flags,created_at_utc,updated_at_utc,v2_candidate_status,v2_candidate_priority,v2_total_variants,v2_a_tier_ready_count,v2_b_tier_review_count,v2_high_risk_count,v2_quarantined_count,v2_recommended_first_action,v2_must_not_auto_promote 
BFL-CAND-0104,build_full_lexicon.py,104,لمبة / مصباح,light bulb / lamp,ELECTRICITY,STREET_LIGHT,noun_infra,لمبة / مصباح,lampe,l lampe,lampit,masba7,ampoule,masabi7,A/A/B/A/B/B,lampe French loanword dominant; masba7 more MSA (7=ح); ampoule French also used,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0105,build_full_lexicon.py,105,بريز / وصلة كهرباء,power socket / outlet,ELECTRICITY,ALL_SUPPORT,noun_infra,بريز / مقبس,briz,brees,prise,briz kahraba,prize,l briz,A/B/A/A/B/A,briz French loanword (prise) dominant in Lebanese,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0106,build_full_lexicon.py,106,جدول الكهرباء,electricity rationing schedule,ELECTRICITY,POWER_OUTAGE,noun_infra,جدول الكهرباء,jadwal l kahraba,jadwal l EDL,jadwal l 2ata3,maw3id l kahraba,sa3et l kahraba,sa3et l dawle,A/A/A/B/B/A,UNIQUE LEBANESE: electricity rationed by zone and hours; sa3et l dawle = state electricity hours,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0107,build_full_lexicon.py,107,أمبير موالد,generator ampere tier,ELECTRICITY,ALL_SUPPORT,noun_infra,أمبير المولد,amper moualid,amper l walid,amper ta3na,l amper,amper ktir,amper 2alil,A/A/A/B/A/A,UNIQUE LEBANESE: subscriptions to private generators are sold in ampere units,P0_FIX_BEFORE_IMPORT,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,REJECT_OR_REWRITE,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,FORBIDDEN_OR_REWRITE_VARIANT;HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW;SOFT_VARIANT_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,0,0,5,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0108,build_full_lexicon.py,108,ساعات الكهرباء,electricity hours,ELECTRICITY,POWER_OUTAGE,noun_infra,ساعات الكهرباء,sa3et l kahraba,sa3et l EDL,kam sa3a 3andkon,sa3et l dawle,sa3et l moualid,ka2adet l kahraba,A/A/A/A/A/B,3=ع in 3andkon; kam sa3a = how many hours — the classic Lebanese complaint question,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0109,build_full_lexicon.py,109,انقطاع كهرباء,power outage,ELECTRICITY,POWER_OUTAGE,noun_infra,انقطاع كهرباء,2ata2 kahraba,2at3 kahraba,kahraba 2ata3et,kahraba 2at3a,3atme,inkata3et,A/A/A/A/A/B,2=ق throughout; 3atme = darkness (also means power cut); 3=ع,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0110,build_full_lexicon.py,110,عتمة / ظلام,darkness / blackout,ELECTRICITY,POWER_OUTAGE,noun_infra,عتمة,3atme,3etme,dalma,zalma,3atma,3etmet tari2,A/B/B/B/C/B,3=ع in 3atme; dalma South Lebanon; zalma Bekaa/South; 3atmet tari2 = dark road,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0111,build_full_lexicon.py,111,تذبذب كهربائي,voltage fluctuation,ELECTRICITY,VOLTAGE_FLUCTUATION,noun_infra,تذبذب,tazabzob,l tazabzob,tazabzob kahraba,tzabzob,fi tazabzob,,A/A/A/B/A,no Arabizi markers in this root; tazabzob is very recognizable,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0112,build_full_lexicon.py,112,فولت,volt,ELECTRICITY,VOLTAGE_FLUCTUATION,noun_infra,فولت,volt,l volt,volt na2es,volt zayed,volt wafe2,tazabzob l volt,A/A/A/B/B/A,2=ق in na2es; na2es = insufficient; zayed = excess; wafe2 = correct (220V),P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0113,build_full_lexicon.py,113,أمبير,ampere,ELECTRICITY,VOLTAGE_FLUCTUATION,noun_infra,أمبير,amper,ampere,l amper,amper na2es,amper zayed,amper wafe2,A/A/A/A/B/B,2=ق in na2es; amper most Lebanese spelling,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0114,build_full_lexicon.py,114,شرارة,spark / sparks,ELECTRICITY,EXPOSED_WIRE,noun_infra,شرارة / شرر,sharara,shrarit,shararaat,fi sharara,shararet kahraba,brq kahraba,A/B/B/A/A/C,sharara = one spark; shrarit = sparks; brq = lightning (used for sparks in very casual Arabizi),P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0115,build_full_lexicon.py,115,احتراق / حرق,burning / combustion,ELECTRICITY,TRANSFORMER_FAULT,noun_infra,احتراق,i7tira2,7ar2,7ar2 kahraba,7ar2 silk,7ar2 muhawwel,ri7et 7ar2,A/A/A/A/A/A,7=ح required throughout; i7tira2 most formal,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0116,build_full_lexicon.py,116,طنين / صرير,humming / buzzing noise,ELECTRICITY,TRANSFORMER_FAULT,noun_infra,طنين / صرير,tanin,tanin kahraba,sreer,sawt 3ajib,sawt wazwaze,,A/A/B/B/B,3=ع in 3ajib; tanin = humming; sreer = buzzing/crackle from transformer,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0117,build_full_lexicon.py,117,توصيلات عشوائية,illegal / random connections,ELECTRICITY,ALL_SUPPORT,noun_infra,توصيلات عشوائية,tawsilat 3ashwe2iye,tawsilat 3eshwaiye,silk 7aram,silk meshbouk,tawsilat mish 2anoune,,A/A/A/B/B,3=ع in 3ashwe2iye; 2=ق in 2anoune; 7=ح in 7aram; common issue in informal settlements,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0118,build_full_lexicon.py,118,إنارة عامة,street lighting,ELECTRICITY,STREET_LIGHT,noun_infra,إنارة عامة,nour share3,nour l share3,nour 3aam,isharet nour,l eclairage,nour l 7ayye,A/A/B/B/C/A,3=ع in 3aam; 7=ح in 7ayye; eclairage French loanword,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0119,build_full_lexicon.py,119,صدمة كهربائية,electric shock,ELECTRICITY,EXPOSED_WIRE,noun_infra,صدمة كهربائية,sadmet kahraba,sa32 kahraba,sa32,insadamet bi l kahraba,,,A/A/A/B,sa32 = electrocution; sadmet kahraba most formal description,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,4,0,0,4,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0120,build_full_lexicon.py,120,حريق كهربائي,electrical fire,ELECTRICITY,ALL_SUPPORT,noun_infra,حريق كهربائي,7ariki kahraba,7ar2 silk,7ariki men l kahraba,7ar2 kahrabe,7areki men silk,,A/A/A/A/A,7=ح throughout; 7ariki kahraba most natural,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0121,build_full_lexicon.py,121,اتصال أرضي / قصر كهربائي,short circuit / ground fault,ELECTRICITY,ALL_SUPPORT,noun_infra,قصر كهربائي,2asr kahrabe,2asr,court-circuit,courant terre,silk m2assar,silk bi l ard,A/A/B/B/B/A,2=ق in 2asr; court-circuit French loanword used by technicians,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0122,build_full_lexicon.py,122,عداد كهرباء,electricity meter,ELECTRICITY,ALL_SUPPORT,noun_infra,عداد كهرباء,3adad kahraba,l 3adad,compteur kahraba,3adad l EDL,3adad l dawle,3adad l moualid,A/A/B/A/B/A,3=ع required; compteur French loanword,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,TRUE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0123,build_full_lexicon.py,123,تلف أجهزة,appliance damage from voltage,ELECTRICITY,VOLTAGE_FLUCTUATION,noun_infra,تلف الأجهزة,i7tira2 ajhize,7ar2 til l ajhize,ajhize ni7ra2et,i7tira2 frigider,i7tira2 TV,,A/A/A/B/B,7=ح throughout; very common complaint when voltage spikes; frigider/TV loanwords,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED;LOANWORD_CODESWITCH_REVIEW,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0124,build_full_lexicon.py,124,انقطع (كهرباء),cut off — electricity,ELECTRICITY,POWER_OUTAGE,verb,انقطع,kahraba 2ata3et,2ata3et,inkata3et,kahraba 2at3a,3atme siyet,nkata3et,A/A/B/A/A/B,2=ق in 2ata3et; 3=ع in 3atme; 2ata3et most common Lebanese,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0125,build_full_lexicon.py,125,رجعت (كهرباء),came back — electricity,ELECTRICITY,POWER_OUTAGE,verb,رجعت,kahraba rja3et,rja3et,rja3 l kahraba,3ado l kahraba,l kahraba 2enit,,A/A/A/B/C,3=ع in 3ado; rja3et most natural form,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0126,build_full_lexicon.py,126,يتذبذب,fluctuates (voltage),ELECTRICITY,VOLTAGE_FLUCTUATION,verb,يتذبذب,3am titba3 w troo7,3am tji w troo7,3am yitzabzab,fi tazabzob,kahraba msh stable,,A/A/B/A/A,3=ع in 3am; tji w troo7 = comes and goes; msh stable English loanword use authentic,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,5,0,0,5,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0127,build_full_lexicon.py,127,انفجر المحول,transformer exploded,ELECTRICITY,TRANSFORMER_FAULT,verb,انفجر المحول,muhawwel nfajar,nfajar l muhawwel,muhawwel 3am yithal,muhawwel ni7ra2,,,A/A/A/A,7=ح in yithal; nfajar most natural for explosion,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,4,0,0,4,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0128,build_full_lexicon.py,128,نزل / سقط (سلك),fell — wire dropped to ground,ELECTRICITY,EXPOSED_WIRE,verb,نزل / سقط,nzal 3al ard,2eta3 w nzal,ta7 3al ard,nkazal,seket 3al ard,nzal l silk,A/A/B/B/A/A,3=ع in 3al; 2=ء in 2eta3; nzal most natural,P1_SAFETY_GRID_FLOOD_SECOND_REVIEW,FALSE,TRUE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review;hitl_feature_after_second_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,HIGH_RISK_SECOND_REVIEW_REQUIRED,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,HIGH_RISK_REVIEW_BATCH,P1,6,0,0,6,0,SECOND_REVIEW_HITL_ONLY,TRUE
BFL-CAND-0129,build_full_lexicon.py,129,زبالة,garbage / rubbish,WASTE,ALL_SUPPORT,noun_infra,زبالة / نفايات,zbele,zbale,nfayat,nfaye,zbeleh,zbali,A/B/A/B/C/C,zbele most Beiruti; zbali Bekaa variant; nfayat formal/MSA; zbale North Lebanon,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0130,build_full_lexicon.py,130,حاوية / قلبة,waste bin / skip container,WASTE,ALL_SUPPORT,noun_infra,حاوية / قُلَّبة,7awiye,2lebe,sandou2 zbele,7awiyit zbele,l 7awiye,7awiyat,A/A/B/A/A/B,7=ح in 7awiye; 2=ق in 2lebe; 7awiyat = plural; sandou2 = box,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
