surface_id,surface_form,normalized_surface,canonical_form,source_layer,source_id,source_field,sector,issue_type,category,variant_rule,confidence_level,false_friend_risk,risk_level,allowed_uses,blocked_uses,review_status,reviewer_id,must_not_auto_promote,source_reference,created_at
ASF-02741,el t3attal,el t3attal,t3attal,general_word_bank,GW0236,variants,ALL,ALL_SUPPORT,verb_general,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02742,nabbah,nabbah,nabbah,general_word_bank,GW0237,variants,ALL,ALL_SUPPORT,verb_reporting,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02743,l nabbah,l nabbah,nabbah,general_word_bank,GW0237,variants,ALL,ALL_SUPPORT,verb_reporting,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02744,el nabbah,el nabbah,nabbah,general_word_bank,GW0237,variants,ALL,ALL_SUPPORT,verb_reporting,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02745,nabba7,nabba7,nabbah,general_word_bank,GW0237,variants,ALL,ALL_SUPPORT,verb_reporting,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02746,wassa2,wassa2,wassa2,general_word_bank,GW0238,variants,ALL,ALL_SUPPORT,verb_evidence,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02747,l wassa2,l wassa2,wassa2,general_word_bank,GW0238,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02748,el wassa2,el wassa2,wassa2,general_word_bank,GW0238,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02749,wassa',wassa',wassa2,general_word_bank,GW0238,variants,ALL,ALL_SUPPORT,verb_evidence,2_TO_APOSTROPHE,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02750,sajjal,sajjal,sajjal,general_word_bank,GW0239,variants,ALL,ALL_SUPPORT,verb_evidence,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02751,l sajjal,l sajjal,sajjal,general_word_bank,GW0239,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02752,el sajjal,el sajjal,sajjal,general_word_bank,GW0239,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02753,7ammal,7ammal,7ammal,general_word_bank,GW0240,variants,ALL,ALL_SUPPORT,verb_evidence,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02754,l 7ammal,l 7ammal,7ammal,general_word_bank,GW0240,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02755,el 7ammal,el 7ammal,7ammal,general_word_bank,GW0240,variants,ALL,ALL_SUPPORT,verb_evidence,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02756,hammal,hammal,7ammal,general_word_bank,GW0240,variants,ALL,ALL_SUPPORT,verb_evidence,7_TO_H_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02757,besh3a,besh3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02758,l besh3a,l besh3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02759,el besh3a,el besh3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02760,bech3a,bech3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02761,bes73a,bes73a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02762,bish3a,bish3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02763,l bish3a,l bish3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02764,el bish3a,el bish3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02765,beesh3a,beesh3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,I_TO_EE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02766,bich3a,bich3a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02767,bis73a,bis73a,besh3a,general_word_bank,GW0241,variants,ALL,ALL_SUPPORT,adjective_general,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02768,barra,barra,barra,general_word_bank,GW0242,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02769,l barra,l barra,barra,general_word_bank,GW0242,variants,ALL,ALL_SUPPORT,location_word,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02770,el barra,el barra,barra,general_word_bank,GW0242,variants,ALL,ALL_SUPPORT,location_word,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02771,jouwa,jouwa,jouwa,general_word_bank,GW0243,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02772,l jouwa,l jouwa,jouwa,general_word_bank,GW0243,variants,ALL,ALL_SUPPORT,location_word,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02773,el jouwa,el jouwa,jouwa,general_word_bank,GW0243,variants,ALL,ALL_SUPPORT,location_word,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02774,juwa,juwa,jouwa,general_word_bank,GW0243,variants,ALL,ALL_SUPPORT,location_word,OU_TO_U,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02775,joouwa,joouwa,jouwa,general_word_bank,GW0243,variants,ALL,ALL_SUPPORT,location_word,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02776,7ad,7ad,7ad,general_word_bank,GW0244,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02777,had,had,7ad,general_word_bank,GW0244,variants,ALL,ALL_SUPPORT,location_word,7_TO_H_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02778,2orb,2orb,2orb,general_word_bank,GW0245,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02779,l 2orb,l 2orb,2orb,general_word_bank,GW0245,variants,ALL,ALL_SUPPORT,location_word,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02780,el 2orb,el 2orb,2orb,general_word_bank,GW0245,variants,ALL,ALL_SUPPORT,location_word,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02781,'orb,'orb,2orb,general_word_bank,GW0245,variants,ALL,ALL_SUPPORT,location_word,2_TO_APOSTROPHE,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02782,orb,orb,2orb,general_word_bank,GW0245,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02783,taraf,taraf,taraf,general_word_bank,GW0246,variants,ALL,ALL_SUPPORT,location_word,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02784,l taraf,l taraf,taraf,general_word_bank,GW0246,variants,ALL,ALL_SUPPORT,location_word,ADD_L_ARTICLE,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
ASF-02785,el taraf,el taraf,taraf,general_word_bank,GW0246,variants,ALL,ALL_SUPPORT,location_word,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,V13_TRUSTED_GENERIC_EXPANSION_BEST_EFFORT_NATIVE_REVIEW_REQUIRED,2026-05-21T00:00:00Z
