issue_type,severity,canonical_key,variant,current_value,expected_or_note,source
no_review_status,LOW,ya_vocative,ya_vocative,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,bi_prep,bi_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bi_prep,bi_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,fi_prep,fi_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fi_prep,fi_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,fi_exist,fi_exist,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fi_exist,fi_exist,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,men_prep,men_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,men_prep,men_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,bel_prep,bel_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bel_prep,bel_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,eh_affirm,eh_affirm,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,eh_affirm,eh_affirm,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,allah_excl,allah_excl,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,allah_excl,allah_excl,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ktir_quant,ktir_quant,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ktir_quant,ktir_quant,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,kel_det,kol,vocab_arabic='كل',master_arabic='كول'; review which is correct,unknown
no_scope,MEDIUM,kel_det,kel_det,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,kel_det,kel_det,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,a7la_superl,a7la_superl,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,a7la_superl,a7la_superl,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,saba7_morning,saba7o,vocab_arabic='صباح',master_arabic='صباحو'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
meaning_conflict,HIGH,saba7_morning,saba7oo,vocab_arabic='صباح',master_arabic='صباحو'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,ta3_imperative,ta3_imperative,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ta3_imperative,ta3_imperative,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ya3ne_discourse,ya3ne_discourse,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ya3ne_discourse,ya3ne_discourse,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ra7_future,ra7_future,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ra7_future,ra7_future,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,fari2_noun,fari2_noun,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fari2_noun,fari2_noun,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,7ayete_endear,7ayete_endear,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,7ayete_endear,7ayete_endear,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ra2is_political,ra2is_political,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ra2is_political,ra2is_political,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ra2is_general,ra2is_general,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ra2is_general,ra2is_general,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ou3a_warn,ou3a_warn,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ou3a_warn,ou3a_warn,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ba3da_temporal,ba3da_temporal,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ba3da_temporal,ba3da_temporal,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ba3da_possessive,ba3da_possessive,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ba3da_possessive,ba3da_possessive,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,ma3na_noun,ma3na,vocab_arabic='معنى',master_arabic='معنا'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,aw_conj,aw_conj,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,aw_conj,aw_conj,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,lal_prep,lal_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lal_prep,lal_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,li_prep,li_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,li_prep,li_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,inta_pronoun,inta_pronoun,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,inta_pronoun,inta_pronoun,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,wahad_num,wahad_num,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,wahad_num,wahad_num,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ken_past,ken_past,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ken_past,ken_past,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,marra_noun,marra_noun,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,marra_noun,marra_noun,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,wen_adv,wen_adv,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,wen_adv,wen_adv,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,akid_affirm,akid_affirm,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,akid_affirm,akid_affirm,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,law_cond,law_cond,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,law_cond,law_cond,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,gher_particle,gher_particle,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,gher_particle,gher_particle,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,enu_conj,enu_conj,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,enu_conj,enu_conj,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,nem_affirm,nem_affirm,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,nem_affirm,nem_affirm,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,la2an_conj,la2anno,vocab_arabic='لأن',master_arabic='لأنو'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
meaning_conflict,HIGH,hayda_dem,heide,vocab_arabic='هيدا',master_arabic='هيدي'; review which is correct,unknown
no_scope,MEDIUM,hayda_dem,hayda_dem,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,hayda_dem,hayda_dem,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,yo2borne_expr,yo2borne_expr,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,yo2borne_expr,yo2borne_expr,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,rou7_verb,rou7_verb,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,rou7_verb,rou7_verb,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,erja3_verb,erja3,vocab_arabic='ارجع',master_arabic='إرجع'; review which is correct,data\knowledge_base\arabizi\arabizi_v13_1_variant_audit.csv
no_scope,MEDIUM,le2e_verb,le2e_verb,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,le2e_verb,le2e_verb,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,da2_verb,da2_verb,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,da2_verb,da2_verb,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ne2_verb,ne2_verb,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ne2_verb,ne2_verb,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,yel3an_expr,yel3an_expr,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,yel3an_expr,yel3an_expr,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,l3ama_expr,l3ama_expr,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,l3ama_expr,l3ama_expr,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ha3_expr,ha3_expr,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ha3_expr,ha3_expr,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,bo3_expr,bo3_expr,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bo3_expr,bo3_expr,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,shi3a_sect,shi3a_sect,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,shi3a_sect,shi3a_sect,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ta2es_adj,ta2es_adj,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ta2es_adj,ta2es_adj,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,la7_future,la7_future,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,la7_future,la7_future,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,houwe_pron,houwe_pron,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,houwe_pron,houwe_pron,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,hiye_pron,hiye_pron,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,hiye_pron,hiye_pron,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ento_pron,ento_pron,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ento_pron,ento_pron,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,nehna_pron,nehna_pron,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,nehna_pron,nehna_pron,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,abel_prep,abel_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,abel_prep,abel_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,heik_part,heik_part,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,heik_part,heik_part,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,kello_quant,kellon,vocab_arabic='كله',master_arabic='كلّن'; review which is correct,unknown
no_scope,MEDIUM,kello_quant,kello_quant,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,kello_quant,kello_quant,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,lezem_modal,lezem_modal,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lezem_modal,lezem_modal,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,metel_prep,metel,vocab_arabic='مثل',master_arabic='متل'; review which is correct,unknown
meaning_conflict,HIGH,metel_prep,mtel,vocab_arabic='مثل',master_arabic='متل'; review which is correct,unknown
meaning_conflict,HIGH,metel_prep,mitl,vocab_arabic='مثل',master_arabic='متل'; review which is correct,unknown
meaning_conflict,HIGH,metel_prep,mitel,vocab_arabic='مثل',master_arabic='متل'; review which is correct,unknown
no_scope,MEDIUM,metel_prep,metel_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,metel_prep,metel_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,boukra_time,bakir,vocab_arabic='بكرا',master_arabic='بكير'; review which is correct,unknown
no_scope,MEDIUM,boukra_time,boukra_time,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,boukra_time,boukra_time,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,aslan_part,aslan_part,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,aslan_part,aslan_part,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,bede_want,bede_want,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,bede_want,bede_want,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,fike_modal,fike_modal,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,fike_modal,fike_modal,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,lek_prep,lek_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,lek_prep,lek_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ele_prep,ele_prep,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ele_prep,ele_prep,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
meaning_conflict,HIGH,mnih_adj,mniha,vocab_arabic='منيح',master_arabic='منيحة'; review which is correct,unknown
no_scope,MEDIUM,mnih_adj,mnih_adj,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,mnih_adj,mnih_adj,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,snin_noun,snin_noun,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,snin_noun,snin_noun,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
