candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at
ARZ-CAND-0270,يُزيل,removes / clears,ALL,ALL,verb,yshil;yshilo;3am yshelou;yji yshil;yshil l zbele;yshil l 7ajez,A/A/A/A/A/A,7=ح in 7ajez; 3=ع in 3am; yshil most natural Lebanese for remove/take away,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0271,يكنس / ينظف,sweeps / cleans,ALL,ALL,verb,ykannes;ynazzef;3am ykannes;yji ykannso;ykannes l tari2,A/A/A/A/A,3=ع in 3am; ykannes most natural for sweeping,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0272,يتصل / يتواصل,contacts / reaches out,ALL,ALL,verb,yitwasal;yitassel;yidawwer;yitassel 3a;3am yitassel;ma fi 7ada yitassel,A/A/B/B/A/A,3=ع in 3a and 3am; 7=ح in 7ada; yitassel most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0273,يشتكي,complains,ALL,ALL,verb,yshki;yishki;3am yshki;yshki la;yshki 3an,A/A/A/A/A,3=ع in 3am; yshki most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0274,ينتظر,waits,ALL,ALL,verb,yistanna;yistanne;yistanna 3al 7all;3am yistanna,A/A/A/A,7=ح in 7all; 3=ع in 3am; yistanna most natural Lebanese,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0275,يطلب,requests / asks for,ALL,ALL,verb,ytlob;yitlob;3am ytlob;ytlob men;ytlob min;ntalob,A/A/A/A/A/A,3=ع in 3am; ytlob most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0276,يُحضِر / يجيب,brings / fetches,ALL,ALL,verb,yijib;yijibu;yje2;jibu;3am yijib,A/A/B/A/A,2=ء in yje2; 3=ع in 3am; yijib most Lebanese for bring/fetch,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0277,يحفر,digs,ALL,ALL,verb,yi7fur;3am yi7fur;7afrou;yi7fru;7afar;3am yi7fru,A/A/A/A/B/A,7=ح required; yi7fur most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0278,يردم,fills / backfills,ALL,ALL,verb,yirdim;yirdmo;radamo;3am yirdmo;yirdim l 7afra,A/A/A/A/A,7=ح in 7afra; 3=ع in 3am; yirdim = fills a hole/trench,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0279,يسفلت,paves / asphalts,ALL,ALL,verb,yisfelt;yisfelt l tari2;sfaltou;3am yisfelt;yji yisfelt,A/A/A/A/A,3=ع in 3am; yisfelt most natural for road paving,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0280,يدهن / يطلي,paints,ROADS,ALL,verb,ydehin;ydahn;3am ydehin;ydehin l 5outout,A/A/A/A,3=ع in 3am; 5=خ in 5outout; ydehin most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0281,يضخ,pumps (water),WATER,ALL,verb,yda55;3am yda55;shegghalo l madde;yi3mel pumping;da55o l may,A/A/A/B/A,5=خ in da55; 3=ع in 3am; yda55 most natural for pumping,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0282,يقطع,cuts off / disconnects,ALL,ALL,verb,yi2ta3;yi2ta3 l may;yi2ta3 l kahraba;yi2te3;yi2ta3on,A/A/A/B/B,2=ق in yi2ta3; yi2ta3 most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0283,يُقدِّر / يُقيِّم,estimates / assesses,ALL,ALL,verb,yi2adder;yi2ayyem;yshuf l wad3;y2adder l 7ajam,A/B/A/B,2=ق in yi2adder; 7=ح in 7ajam; yshuf l wad3 most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0284,يُبلَّغ / يعلم,is notified / finds out,ALL,ALL,verb,yi3ref;yi3rif;3rif;3alimo;balla3no,A/A/A/B/B,3=ع required; yi3ref most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0285,يُرمَم / يُصلَح,is repaired / restored,ALL,ALL,verb,ytrammam;ytramam;yisla7;yi3mel tarmim;tarmimo,A/B/A/A/A,7=ح in yisla7; 3=ع in yi3mel; ytrammam most formal,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0286,يمشي / يسير,walks / moves (people),ALL,ALL,verb,yemshi;yimshi;3am yemshi;ma fi 7ada yemshi;ma fi tari2 yemshi,A/A/A/A/A,7=ح in 7ada; 3=ع in 3am; yemshi most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0287,يقدر / يستطيع,can / is able to,ALL,ALL,verb,yi2dar;y2dar;ma y2dar;2adrou;ma fi shi y2dar 3melo,A/A/A/A/A,2=ق throughout; yi2dar most formal; y2dar contracted,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0288,يخاف,fears / is scared,ALL,ALL,verb,5ayef;5ayfe;5ayefin;khayyef;3am n5af;l nass 5ayefin,A/A/A/B/A/A,5=خ preferred; 3=ع in 3am; 5ayefin = they are scared (plural),BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0289,يهرب,runs away / evacuates,ALL,ALL,verb,yharob;y3mel evacuation;haribin;3am yharob;5arajet l nass,A/B/B/A/B,3=ع in y3mel and 3am; 5=خ in 5arajet,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0290,يُحضِر الشرطة,calls the police,ALL,ALL,verb,yijib l shorta;yitassel 3al ISF;3am ndawwer 3al ISF;yijib l 2ouat,A/A/A/A,3=ع in 3al and 3am; yijib most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0291,يتجاوز,passes over / crosses,ROADS,ALL,verb,yit3adde;y3adde;3am yi3adde;ma 2adra ti3adde;ma fi tari2 yi3adde,A/A/A/A/A,3=ع required throughout; yi3adde most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0292,يلتزم,complies / sticks to,ALL,ALL,verb,yiltezim;3am yiltezim;ma 3am yiltezim;msh 3am yiltezim,A/A/A/A,3=ع in 3am; yiltezim = complies/respects,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0293,يعطل,breaks down / malfunctions,ALL,ALL,verb,3atel;3at al;3am yi3atel;3at alet;3atel byom w byom,A/A/A/A/A,3=ع required throughout; 3atel most common Lebanese,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0294,يقوم بـ,undertakes / carries out,ALL,ALL,verb,yi2oum bi;yi2oum yshuf;yi2oum yi3mel;yi2oum,A/A/A/B,2=ق in yi2oum; formal commitment verb,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0295,عميق,deep,ALL,ALL,adjective,3ameq;3amee2;3meeq,A/B/B,3=ع and 2=ق both required; 3ameq most natural,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0296,قديم,old (thing),ALL,ALL,adjective,2adime;2adeem;2deem;3ateeq,A/B/B/B,2=ق in 2adim; 3=ع in 3atiq; 3atiq = aged/antiquated,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0297,جديد,new,ALL,ALL,adjective,jdid;jdide;jedid;jedide;jdidanin,A/A/B/B/B,jdid most natural; -e for feminine,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0298,مكشوف,exposed,ELECTRICITY,EXPOSED_WIRE,adjective,mkshoof;mekshoufe,B/A,mekshoufe = feminine form,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0299,مكسور,broken,ALL,ALL,adjective,mksour;mksoure;fat2,B/B/B,fat2 = torn/ruptured; nkassar also used as adjective (broken),BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0300,مسدود,blocked / clogged,ALL,ALL,adjective,msadd;maftoum,A/B,masduud standard; mashloum = paralyzed/stuck,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0301,طافح / فايض,overflowing,WASTE,ALL,adjective,fay2;tafyaneh,B/A,2=ق in fay2; tafane most Lebanese,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0302,غريق,flooded / submerged,FLOODING,ALL,adjective,ghre2;mghara2,B/B,2=ق in ghare2 and 2arqa; tafyan also common,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0303,ملوث,contaminated / polluted,WATER,ALL,adjective,mla2wat;wse5;lawant,A/A/A,lawanta Italian loanword very common; wse5 = dirty; 5=خ in wse5,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0304,بايخ / فاسد,rotten / spoiled,WASTE,ALL,adjective,bayekh;bayekhe;fased;fasde;bayekh ktir;mtaffes,A/A/A/A/A/B,5=خ in bayekh; fased = rotten; mtaffes = stinking/putrid,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0305,رطب / مبلول,damp / wet,FLOODING,ALL,adjective,rateb;mbalel;mabloule;mrattab;bli2,A/A/A/B/B,mbalel most natural Lebanese for wet; rateb = damp,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0306,ناشف / جاف,dry,WATER,ALL,adjective,nashef;jaf;nashfe;nasheef,A/A/A/B,nashef most natural Lebanese; jaf MSA-influenced,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0307,مريح / سالم,safe / OK,ALL,ALL,adjective,amen;sali7;mri7;tamem;3adi;tamem l 7amdillah,A/A/A/A/A/B,7=ح in mri7 and l 7amdillah; 3=ع in 3adi; 7amdillah = thank God (common),BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0308,عادي / طبيعي,normal / ordinary,ALL,ALL,adjective,tabi3i;3adiyye;tabi3i shi;mish 3adi,A/B/B/A,3=ع in 3adi; tabi3i = natural/normal,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0309,ظاهر / واضح,visible / obvious,ALL,ALL,adjective,zaher;wazel;waze7;bayan,A/A/B/B,7=ح in waze7; zaher/wazel most natural Lebanese,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0310,مخفي / مستور,hidden,ALL,ALL,adjective,ma7i;m5abbi;ma5bi;m5abbe;m5abiye,A/B/A/B/B,5=خ in m5abbi/ma5bi; 7=ح in ma7i,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0311,سريع,fast / quick,ALL,ALL,adjective,sari3;sari3a;sare3;sare3a,A/A/B/B,3=ع in sari3 and 3ajeele; bi sor3a = quickly,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0312,بطيء,slow / delayed,ALL,ALL,adjective,bati2;bate2;bati2 ktir;bati2 jiddan;bate2 shi,A/A/A/B/B,2=ق in bati2,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0313,ثقيل,heavy / serious,ALL,ALL,adjective,t2il;ta2il;t2ile;t2il shi;mashkle t2ile,A/A/A/A/A,2=ق in t2il; ta2il more formal,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0314,خفيف,light / minor,ALL,ALL,adjective,5afif;5afife;khafife;5afif shi,A/A/B/A,5=خ preferred,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0315,رائحة كريهة,foul smell,ALL,ALL,noun_infra,ri7a mish mnee7a;ri7a keri7a;ri7a 5anza,A/B/B,7=ح required; mish NOT mesh; 5=خ in 5anza,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0316,ضجيج / دجة,noise / racket,ALL,ALL,noun_infra,dajje ktir;gawghaw;sawt 3ali;fi sawt;3ajaj,A/B/A/B/B,3=ع in 3ali and 3ajaj; dajje most Lebanese for noise,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0317,صوت غريب,strange noise,ALL,ALL,noun_infra,sawt gharib;sawt mish 3adi;sawt kbir;fi sawt mish mni7;sawt ktir,A/A/A/A/A,3=ع in 3adi; mish NOT mesh,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0318,ظلام,darkness,ALL,ALL,noun_infra,dalma;zalma;zalme;3etme,A/B/B/B,3=ع in 3atme; dalma South Lebanon; zalma more Bekaa/South,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0319,وسخ / قذر,dirty / filthy,ALL,ALL,adjective,2dher;5anze;5anza;wse5 shi,B/B/B/A,5=خ in 5anze; 2=ق in 2dher; wse5 most natural Lebanese,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0320,نظيف,clean,ALL,ALL,adjective,nzif;nzife;nadif;nadife;nzeef,A/A/B/B/B,nzif most natural Lebanese contracted form,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0321,حار,hot,ALL,ALL,adjective,7ar;7arre;7arin;7ar ktir,A/A/B/A,7=ح required; 7ar most common,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0322,بارد,cold,ALL,ALL,adjective,bared;barde;barid;barid ktir;bared ktir,A/A/B/A/A,bared most natural Lebanese; -e for feminine,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0323,امبير موالد,generator amperes (subscription),ELECTRICITY,ALL,noun_infra,amper moualid;amper l walid;amper ta3na,A/A/A,Unique Lebanese: people subscribe to generator services by ampere tier,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0324,جدول الإمبير,generator schedule,ELECTRICITY,ALL,noun_infra,jadwal l amper;jadwal l walid;jadwal l moualid;maw3id l moualid,A/A/A/B,Unique Lebanese: generator schedule posted/shared per building,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0325,أمبيرجي,generator operator,ELECTRICITY,ALL,noun_person,amperjiye;amperjiyye;sa7eb l moualid;sa7ab l walid,A/A/A/A,Unique Lebanese term for private generator operator; sa7eb = owner,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0326,قطع الدولة,state power hours,ELECTRICITY,ALL,noun_infra,2ata3 l dawle;saet l dawle;kahrabet l dawle;sa3et l EDL;2ata3 EDL,A/A/A/A/A,2=ق in 2ata3; uniquely Lebanese: people track state power hours vs generator hours,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0327,ساعات الكهرباء,electricity hours,ELECTRICITY,ALL,noun_infra,kam sa3a 3andkon;sa3et l dawle;sa3et l moualid,A/A/A,3=ع in 3andkon; kam sa3a = how many hours — common complaint question,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0328,ساعات المياه,water hours / water schedule,WATER,ALL,noun_infra,yom l may;sa3et l may ta3 l 7ayye,A/A,7=ح in 7ayye; unique Lebanese: water supply is rationed by hours/days per neighborhood,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0329,تانكر / صهريج,water tanker truck,WATER,ALL,noun_infra,tanker;tankar;sa7riij;sa7rij;l tanker;tanker may,A/A/A/A/A/A,tanker English loanword most common; sa7riij Arabic word,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0330,مولد بالمشترك,shared generator,ELECTRICITY,ALL,noun_infra,moualid mshterak;walid mshterak;kahraba mshtarake;mshterak,A/A/A/B,mshterak = shared; uniquely Lebanese: building or street shares one generator,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0331,جور / جارة,neighborhood generator share,ELECTRICITY,ALL,noun_infra,jor;l jor;jor l kahraba;jariyi,A/A/A/B,Unique Lebanese: sharing generator power within neighborhood,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0332,كثير,very / a lot,ALL,ALL,severity_marker,ktiir,B,ktir universal; kter South Lebanon; doubled letters = emphasis,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
ARZ-CAND-0333,جداً,very (intensifier),ALL,ALL,severity_marker,jiddan,B,3=ع in 3an jad; jiddan MSA-influenced; waje3 = painfully (Lebanese intensifier); shi ma bytinwasaf = indescribable,BUILD_LEXICON_SEED,build_lexicon.py,Beirut/Lebanon,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-19T11:45:16Z,2026-05-19T11:45:16Z
