resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,electricity_entity_id,electricity_entity_name,edl_regional_center,fault_hotline,complaint_online,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
EER-51261,51261,ainout,Ainout,عانوت,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51270,51270,aitryoun,Aitryoun,عترين,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51369,51369,al_kholouniyeh,Al Kholouniyeh,الكحلونية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51117,51117,al_khreibeh,Al Khreibeh,الخريبة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51486,51486,al_matallah,Al Matallah,المطله,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51432,51432,al_mukhtara,Al Mukhtara,المختارة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51279,51279,amatour,Amatour,عماطور,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51207,51207,az_zuweiriyah,Az-Zuweiriyah,الزعرورية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51018,51018,baadaran,Baadaran,بعذران,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51027,51027,baakline,Baakline,بعقلين,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51009,51009,baassir,Baassir,بعاصير,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-50964,50964,barja,Barja,برجا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-50982,50982,bassaba,Bassaba,بسابا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-50937,50937,bater,Bater,باتر,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51567,51567,bourjein_mrayjet,Bourjein & Mrayjet,البرجين والمريجات,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51000,51000,btouma,Btouma,بطمة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51243,51243,chehim,Chehim,شحيم,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51252,51252,dahr_el_mghara,Dahr El-Mghara,ضهر المغارة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51153,51153,dalhoun,Dalhoun,دلهون,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51126,51126,daraya,Daraya,داريا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51333,51333,gharife,Gharife,غريفة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51099,51099,harat_jandal,Harat Jandal,حارة جندل,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51108,51108,hasrout,Hasrout,حصروت,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51054,51054,jbaa,Jbaa,جباع,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51072,51072,jdeideh_el_chouf,Jdeideh El Chouf,جديدة الشوف,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51063,51063,jedra,Jedra,جدرا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51090,51090,jiyeh,Jiyeh,الجية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51081,51081,joun,Joun,جون,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51351,51351,ketermaya,Ketermaya,كترمايا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51504,51504,maasser_el_chouf,Maasser El Chouf,معاصر الشوف,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51450,51450,mazboud,Mazboud,مزبود,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51468,51468,mazraat_ad_dahr,Mazraat Ad-Dahr,مزرعة الضهر,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51459,51459,mazraat_ash_shouf,Mazraat Ash-Shouf,مزرعة الشوف,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51513,51513,mghayriyeh,Mghayriyeh,المغيرية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51441,51441,mristi,Mristi,مرستي,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51531,51531,niha,Niha,نيحا,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51198,51198,rmeileh,Rmeileh,الرميلة,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51216,51216,sibline,Sibline,سبلين,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51234,51234,smakiah,Smakiah,السمقانية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51549,51549,wardanieh,Wardanieh,الوردانية,El Chouf,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51846,51846,aaqbiyeh,Aaqbiyeh,العقيبة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51801,51801,adma_and_al_dafnah,Adma and Al-Dafnah,أدما والدفنة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51855,51855,ain_al_rehanah,Ain al-Rehanah,عين الريحانة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51864,51864,aintoura,Aintoura,عينطورة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51810,51810,ajaltoun,Ajaltoun,عجلتون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51630,51630,al_bware,Al Bware,البوار,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51684,51684,al_hasin,Al Hasin,الحصين,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51927,51927,al_qulayat,Al Qulayat,القليعات,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51765,51765,al_sahylih,Al Sahylih,السهيلة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51819,51819,al_azra,Al-Azra,العذرا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51900,51900,al_ghayneh,Al-Ghayneh,الغينة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51828,51828,aramoun,Aramoun,عرمون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51837,51837,ashqout,Ashqout,عشقوت,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52026,52026,batha,Batha,بطحا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51981,51981,bkaatouta_achqout,Bkaatouta Achqout,بقعاتة عشقوت,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52071,52071,bkaatouta_kenane,Bkaatouta Kenane,بقعاتة كنعان,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51612,51612,blouneh,Blouneh,بلونه,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51621,51621,bqaatouta,Bqaatouta,بقعتوتة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52053,52053,bzommar,Bzommar,بزمار,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52017,52017,chehatoal_w_jouret_el_mhaid,Chehatoal W Jouret El Mhaid,شحتول وجورة مهاد,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51720,51720,dalbatta,Dalbatta,دلبتا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51711,51711,daroun,Daroun,درعون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51702,51702,darya,Darya,داريا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51738,51738,doukmakayl,DoukMakayl,ذوق مكايل,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51918,51918,faitroun,Faitroun,فيطرون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51909,51909,faraya,Faraya,فاريا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51999,51999,fatqa,Fatqa,فتقا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51873,51873,ghabaleh,Ghabaleh,غبالة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51882,51882,ghazir,Ghazir,غزير,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52044,52044,ghodras,Ghodras,غدراس,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51891,51891,ghousta,Ghousta,غوسطا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51675,51675,harajel,Harajel,حراجل,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51693,51693,haytah,Haytah,حياطة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51639,51639,jdeideh,Jdeideh,جديدة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51648,51648,joueita,Joueita,جعيتا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51603,51603,jounieh,Jounieh,جونيه,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51666,51666,jourat_al_terms,Jourat Al Terms,جورة الترمس,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51657,51657,jourat_badran,Jourat Badran,جورة بدران,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51936,51936,kfardbian,Kfardbian,كفردبيان,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52062,52062,kfertay,Kfertay,كفرتيه,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51945,51945,kfouar,Kfouar,الكفور,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51954,51954,maissara,Maissara,المعيصرة,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51963,51963,merouba,Merouba,ميروبا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52080,52080,nemoura_kfar_jarif,Nemoura & Kfar Jarif,النمورة وكفرجريف,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51747,51747,rachin,Rachin,رعشين,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51756,51756,reefoun,Reefoun,ريفون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51783,51783,safra,Safra,الصفرا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51774,51774,shennaya,Shennaya,شننعير,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51792,51792,tabarja,Tabarja,طبرجا,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51990,51990,wata_al_joz,Wata Al Joz,وطى الجوز,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51972,51972,yahchouch,Yahchouch,يحشوش,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52008,52008,zaaitra,Zaaitra,زعيتره,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52035,52035,zaytoun,Zaytoun,زيتون,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-51729,51729,zouk_mosbeh,Zouk Mosbeh,ذوق مصبح,Kesrouane,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-50667,50667,aeroun,Aeroun,عيرون,Matn,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-50532,50532,ain_saadeh,Ain Saadeh,عين سعاده,Matn,Mount Lebanon,EDL,Électricité du Liban,EDL-MOUNT-LEBANON,1444,http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
