global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
6179,cidarfix_v29_batch8_train_v14_enriched.jsonl,6179,f1f72792-274b-4912-ac45-0b037e76a54c,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,aire bil 3osmenye bi zabre 3ala saltaneton akhou charmouta min wen lawen eslem hol khnezir 7adan ifahemne bas,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6204,cidarfix_v29_batch8_train_v14_enriched.jsonl,6204,3f88f37c-71bd-4c25-a2e9-54f8cee9039c,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,shou saar 3indak ihsas ya kalb bashar kiss ikit smaha al 3atik kilkoun klab souria,"{""confidence"": ""low"", ""evidence_terms"": [""kalb"", ""klab""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb"", ""klab""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6215,cidarfix_v29_batch8_train_v14_enriched.jsonl,6215,a123ead0-16ad-4c42-bff9-c5c2c8b746ed,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,ya elio m3almak el zanab ya kalb lesh houwwe shou heke 3an m3almak el daneb lal s3oudiyye w mesriyeta temmak sakroo aw hki b tehzib,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6240,cidarfix_v29_batch8_train_v14_enriched.jsonl,6240,5e8f4545-6350-4924-adab-31abdb003f8a,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,sho hal kalb ente wlee jebli rjel yehko l bseb mara b deena w b 3a2eedetna mn7ro2 deeno ya kalb yala 3teeha mn hob er fek w b said akel,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6242,cidarfix_v29_batch8_train_v14_enriched.jsonl,6242,7da49822-2ab3-4daf-b620-f0be419ca733,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,kiss 2khtak ya akhou sharmouta inta kalb ebn kalb ebn 3ahra helo 3an ayrna ba2a badna nick akbar wahad feekoun nihna l3ayneye llmawte wento klab 3awaher nshala tfout da3ish tnik 2khwatkoun ya khnazir touhi7 lkayl hrlo 3ana ya wlad sharamee,"{""confidence"": ""low"", ""evidence_terms"": [""kalb"", ""klab""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb"", ""klab""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6260,cidarfix_v29_batch8_train_v14_enriched.jsonl,6260,cf383b19-31f6-44fc-858e-9c7b63729621,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,in shaa allah befna nik e2ta l israil,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6272,cidarfix_v29_batch8_train_v14_enriched.jsonl,6272,093f6668-c5d9-4d99-be5d-d60507ece8b2,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,False,la2atouk ya kaleb bas fi kleb ba3ed ktir 3a shaklak ya zaber lezem yla2touwa,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6290,cidarfix_v29_batch8_train_v14_enriched.jsonl,6290,4a3c173d-67de-446f-bb32-f59eade5b39a,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,shou hal jarben hayda sha2fet 7ashesh bara ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6319,cidarfix_v29_batch8_train_v14_enriched.jsonl,6319,a22430c3-d946-4783-8967-2a04b2788f4d,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,mesh lha2 3layon lha2 3al sabaya yale 3am yjorouhon 3a manate2na la yshab7o fiyon tfeh 3al mestawa l men7at yale wesloulo banetna la yesharo ma3 hek zbele,"{""confidence"": ""medium"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6321,cidarfix_v29_batch8_train_v14_enriched.jsonl,6321,1cf68f72-a842-4e39-97f1-422223be2f10,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,chi b2ayir men hek tnen tanjra w la2it ghataha eh ayri bel hal tanjra ele zabri ahla mena,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6328,cidarfix_v29_batch8_train_v14_enriched.jsonl,6328,c8a3227e-59d7-4d50-afde-4b10bf634a08,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/armed_incident,6,True,low,True,enta 1 byentek metl am emmak nteket fik la khle2et 3raf 7alak shou btehke ya ja7ech la2anno law emmak charife w rabbetak mazbout ma btektob hek comment kes ekhtak 3a ekht emmak w ekht marbek b sermeyte tfehhh 3alam zbele,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""zbele""]",3alam,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6340,cidarfix_v29_batch8_train_v14_enriched.jsonl,6340,a4201bdb-e889-4d5b-aa5d-50fd5c776025,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,manou natrek el 7akim la trach7ou rou7 l3ab ma3 as7abak ya kalb,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6360,cidarfix_v29_batch8_train_v14_enriched.jsonl,6360,91bb5fcc-a800-4244-b3a4-6452d834ddc8,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WATER/insufficient_info,WATER,insufficient_info,WATER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,jomlat metel kis lmatar kel yom bjeha ma byen3amalo 7sb gharib hal zalame mech tabi3e metel chaklo,"{""confidence"": ""low"", ""evidence_terms"": [""gharib""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WATER/insufficient_info"", ""sector"": ""WATER""}], ""label"": ""WATER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WATER""}","[""gharib""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6420,cidarfix_v29_batch8_train_v14_enriched.jsonl,6420,b05698e4-1fc1-429a-9034-adc46573cd83,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,raw7a bala raj3a ya maneyik ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6484,cidarfix_v29_batch8_train_v14_enriched.jsonl,6484,d9d060c6-1c7f-4e70-b61a-b5136b671006,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,huss ch 5ara 3alek w3al shi3a ale metlak wma 7adan 8ayrak zbele ya eben alzbele,"{""confidence"": ""medium"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6677,cidarfix_v29_batch8_train_v14_enriched.jsonl,6677,e76e026c-e0eb-4528-8387-77a3781f7c15,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,ken akhad yalli 3ashkeltak ya ali zaher sermeyit lhakim 3araskon ya wiskhin wein kinto ya kleb bilharb mkhebeyin wnehna 3am nherib wlak n2ebro skito kil msayib libnen min warakon rouho n2ebro 3icho bsouriya whillo 3an sama rabna wrayhouna,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6788,cidarfix_v29_batch8_train_v14_enriched.jsonl,6788,ffc780ed-5583-4014-ac3f-69cd1c927efa,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,jami3et kleb (lymohneh m3afneh) mich talbin ra2ya bi chi yeklo khara bkoun ahsan w brouh batrak wein ma bado,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6797,cidarfix_v29_batch8_train_v14_enriched.jsonl,6797,0ee89410-ac2c-454d-95e1-1eb4c943d5b2,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,salah kol ayre ya iben mout3a nchalah byintek imkon bi souriya wala kalb fikon ykhabir tene lah yintek l3ared taba3 imkon ya ghajarrr,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6817,cidarfix_v29_batch8_train_v14_enriched.jsonl,6817,aad3e45a-dfec-4d7c-94fd-ecf2a8343e93,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,eh yalla ayre fikon wbhal lej2in lsouriyin kes e5ton heni li5erbina bhal balad rou7o fakro bel 3eyel lebneniyi lfa2ira heda hamkon tbaydo wechon la bara 3a daherna ya kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
6860,cidarfix_v29_batch8_train_v14_enriched.jsonl,6860,8364a57c-d349-4d5c-8027-acd41ee1329f,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,bass tzakar kif kharato lebnen ya kleb halla2 dawrkoun,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
