term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V8-00125,عندك,you have/at yours,possessive,possession,single_word,3andak,3andak|3andik,,3andak|3andik,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00126,عندي,I have/at mine,possessive,possession,single_word,3ande,3ande|3andi,,3ande|3andi,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00127,عندو,he has/at his,possessive,possession,single_word,3ando,3ando,,3ando,1,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00128,عندن,they have/at theirs,possessive,possession,single_word,3endon,3endon,,3endon,1,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00129,عندنا,we have/at ours,possessive,possession,single_word,3enna,3enna|3anna,,3enna|3anna,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00130,هون,here,demonstrative,location,single_word,hon,hon,,hon,1,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00131,هونيك,there,demonstrative,location,single_word,honik,,honik|hounik,honik|hounik,0,2,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00132,هيدا,this masc,demonstrative,near,single_word,hayda,hayda|heida,,hayda|heida,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00133,هيدي,this fem,demonstrative,near,single_word,hayde,hayde|heide,,hayde|heide,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00134,هدول,these/those,demonstrative,plural,single_word,hawde,hawde|hawdeh,,hawde|hawdeh,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00135,كيف,how,question_word,how,single_word,keef,keef|kif,,keef|kif,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00136,قديش,how much/how many,question_word,quantity,single_word,adde,addesh|2addesh,adde|2adde,addesh|2addesh|adde|2adde,2,2,0.65,C_CONTEXT_ONLY,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00137,قدّام قديش,how long until / in how much time,question_word,time_quantity,single_word,adde,,adde|2adde,adde|2adde,0,2,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00138,شو,what,question_word,what,single_word,shu,shu|shou|sho,,shu|shou|sho,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00139,إيمتى,when,question_word,when,single_word,emta,emta|imta,,emta|imta,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00140,وين,where,question_word,where,single_word,wein,wein|wen|wayn,,wein|wen|wayn,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00141,أي,which,question_word,which,single_word,ayya,ayya|aya|2ayya,,ayya|aya|2ayya,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00142,مين,who,question_word,who,single_word,meen,meen,min,meen|min,1,1,0.65,C_CONTEXT_ONLY,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00143,ليش,why,question_word,why,single_word,lesh,lesh|leish,,lesh|leish,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00144,ولا,nor/not even,negation,emphasis,single_word,wala,,wala,wala,0,1,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00145,مش,not,negation,general,single_word,mish,mish|msh,,mish|msh,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00146,ولا شي,nothing,negation,negative_pronoun,single_word,wala,,wala,wala,0,1,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,general_context,standalone_direct_routing,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00147,تمام,okay/fine,connector,acknowledgement,single_word,tamem,tamem|tamam,,tamem|tamam,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00148,كمان,also,connector,addition,single_word,kamen,kamen|kman,,kamen|kman,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V8-00149,تقريباً,approximately,connector,approximation,single_word,ta2riban,taqriban,ta2riban,taqriban|ta2riban,1,1,0.65,C_CONTEXT_ONLY,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
