term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v10_safe_unique_variants_pipe,v10_reliable_alt_review_variants_pipe,v10_context_only_variants_pipe,v10_operational_variants_pipe,v10_component_tokens_pipe,v10_safe_unique_count,v10_reliable_alt_count,v10_context_only_count,v10_total_variant_count,v10_trust_class,v10_reliability_score,v10_merge_target,v10_eval_bucket,v10_required_gates_pipe,v10_required_reviewer_count,v10_min_examples_before_promotion,v10_direct_use_now,v10_normalization_now,v10_oov_suppression_now,v10_routing_now,v10_severity_now,source_basis,source_urls,review_status,reviewer_id,must_not_auto_promote,lineage,notes,v10_policy,created_at_utc,v10_primary_variants_pipe,v10_reliable_alt_variants_pipe,v10_all_variants_pipe
ARZ-V10-00680,ناشف,dry,status_word,state_or_quality,single_word,neshef,nashef,,neshef,nashef|neshef,,1,0,1,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nashef,neshef,nashef|neshef
ARZ-V10-00681,صافي,clear,status_word,state_or_quality,single_word,safe,safe|safi,,,safe|safi,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,safe|safi,,safe|safi
ARZ-V10-00682,ثابت,stable,status_word,state_or_quality,single_word,sebet,sebet|sabit,,,sebet|sabit,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sebet|sabit,,sebet|sabit
ARZ-V10-00683,سخن,hot,status_word,state_or_quality,single_word,sikhon,sikhon|sokhon,si5on|so5on,,sikhon|sokhon|si5on|so5on,,2,2,0,4,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sikhon|sokhon,si5on|so5on,sikhon|sokhon|si5on|so5on
ARZ-V10-00684,واطي,low,status_word,state_or_quality,single_word,wate,wate|wati,,,wate|wati,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,wate|wati,,wate|wati
ARZ-V10-00685,ضعيف,weak,status_word,weak,single_word,d3if,d3if|da3if,,,d3if|da3if,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,d3if|da3if,,d3if|da3if
ARZ-V10-00686,شغال,working/on,status_word,working,single_word,shaghal,shaghal,,shtighil,shaghal|shtighil,,1,0,1,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|PROJECT_POLICY,LEBANESE_COMMON;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,shaghal,shtighil,shaghal|shtighil
ARZ-V10-00687,تقريب,approximation,discourse_general,approximation,single_word,ta2rib,ta2rib|taqrib,,,ta2rib|taqrib,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ta2rib|taqrib,,ta2rib|taqrib
ARZ-V10-00688,تقريباً,approximately,discourse_general,approximation,single_word,ta2riban,,,ta2riban,ta2riban,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ta2riban,ta2riban,ta2riban
ARZ-V10-00689,أكيداً,definitely,discourse_general,certainty,single_word,akeedan,akeedan|akidan,,,akeedan|akidan,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,akeedan|akidan,,akeedan|akidan
ARZ-V10-00690,أكيد,sure,discourse_general,certainty,single_word,akid,,,akid|akeed,akid|akeed,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,akid,akid|akeed,akid|akeed
ARZ-V10-00691,مخفي,hidden,discourse_general,clarity,single_word,m5abbi,m5abbi|ma5bi,mkhabba|mkhabbi|makhbi|m5abba,,m5abbi|ma5bi|mkhabba|mkhabbi|makhbi|m5abba,,2,4,0,6,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,m5abbi|ma5bi,mkhabba|mkhabbi|makhbi|m5abba,m5abbi|ma5bi|mkhabba|mkhabbi|makhbi|m5abba
ARZ-V10-00692,مبين,appears/seems,discourse_general,clarity,single_word,mbayyan,mbayyan|mbayen,,,mbayyan|mbayen,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,mbayyan|mbayen,,mbayyan|mbayen
ARZ-V10-00693,واضح,clear,discourse_general,clarity,single_word,wade7,wade7|wadeh,,,wade7|wadeh,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,wade7|wadeh,,wade7|wadeh
ARZ-V10-00694,ظاهر,visible/apparent,discourse_general,clarity,single_word,zahir,zahir|dahir,,,zahir|dahir,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,zahir|dahir,,zahir|dahir
ARZ-V10-00695,أصلاً,actually/originally,discourse_general,discourse,single_word,aslan,,,aslan,aslan,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,v10_high_confidence_addition,v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,aslan,,aslan
ARZ-V10-00696,هيك,like this/so,discourse_general,discourse,single_word,heik,heik|hayk,hek,,heik|hayk|hek,,2,1,0,3,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,heik|hayk,hek,heik|hayk|hek
ARZ-V10-00697,نفس,same,discourse_general,duplicate,single_word,nafs,nafs,,,nafs,,1,0,0,1,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,nafs,,nafs
ARZ-V10-00698,خصوصاً,especially,discourse_general,emphasis,single_word,khousousan,,,khousousan|5sousan,khousousan|5sousan,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,v10_high_confidence_addition,v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,khousousan|5sousan,,khousousan|5sousan
ARZ-V10-00699,عادي,normal,discourse_general,evaluation,single_word,3ade,3ade|3adi,,,3ade|3adi,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3ade|3adi,,3ade|3adi
ARZ-V10-00700,غلط,wrong,discourse_general,evaluation,single_word,ghalat,ghalat|ghalit,,,ghalat|ghalit,,2,0,0,2,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ghalat|ghalit,,ghalat|ghalit
ARZ-V10-00701,مظبوط,correct/okay,discourse_general,evaluation,single_word,mazbout,mazbout|mazbut,mazbot,,mazbout|mazbut|mazbot,,2,1,0,3,A_SAFE_INDIVIDUAL_AFTER_REVIEW,0.91,arabizi_general_word_bank,general_normalization_eval,native_review|validator_pass|decision_logged,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features. | v10 merged: v10 high-confidence addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,mazbout|mazbut,mazbot,mazbout|mazbut|mazbot
