term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v9_entry_granularity,v9_standalone_individual_term,v9_component_tokens_pipe,v9_safe_individual_variants_pipe,v9_context_or_phrase_variants_pipe,v9_operational_variants_pipe,v9_operational_variant_count,v9_positive_context_pipe,v9_negative_context_pipe,v9_merge_target,v9_eval_bucket,v9_required_reviewer_count,v9_min_examples_before_promotion,v9_native_review_required,v9_second_review_required,v9_direct_use_now,v9_core_promotion_now,v9_notes,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V9-00105,إنت,you masc,pronoun,personal,single_word,enta,individual_term,TRUE,,enta|inta,,enta|inta,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,enta|inta,,enta|inta,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00106,إنتي,you fem,pronoun,personal,single_word,ente,individual_term,TRUE,,ente|inti,,ente|inti,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ente|inti,,ente|inti,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00107,هنّي,they,pronoun,personal,single_word,henne,individual_term,TRUE,,henne|hinne,,henne|hinne,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,henne|hinne,,henne|hinne,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00108,هي,she/it,pronoun,personal,single_word,hiyye,individual_term,TRUE,,hiyye|hiye,,hiyye|hiye,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,hiyye|hiye,,hiyye|hiye,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00109,هو,he/it,pronoun,personal,single_word,huwwe,individual_term,TRUE,,huwwe|huwe,,huwwe|huwe,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,huwwe|huwe,,huwwe|huwe,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00110,نحنا,we/us,pronoun,personal,single_word,ne7na,individual_term,TRUE,,ne7na|nahna|n7na,,ne7na|nahna|n7na,3,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ne7na|nahna|n7na,,ne7na|nahna|n7na,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEBANESE_COMMON|LEVANTINE_ARABIC|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Levantine_Arabic;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00111,حالك,yourself,pronoun,reflexive,single_word,7alak,individual_term,TRUE,,7alak|halak,,7alak|halak,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,7alak|halak,,7alak|halak,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00112,حالي,myself,pronoun,reflexive,single_word,7ale,individual_term,TRUE,,hali,7ale,hali|7ale,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,hali,7ale,hali|7ale,1,1,0.65,C_CONTEXT_ONLY,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00113,حالن,themselves,pronoun,reflexive,single_word,7alon,individual_term,TRUE,,7alon|halon,,7alon|halon,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,7alon|halon,,7alon|halon,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00114,ك,you suffix,pronoun,suffix,single_word,ak,individual_term,TRUE,,ak|ik|ek,,ak|ik|ek,3,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ak|ik|ek,,ak|ik|ek,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00115,كن,you plural suffix,pronoun,suffix,single_word,kon,individual_term,TRUE,,kon|kun,,kon|kun,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,kon|kun,,kon|kun,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00116,نا,us suffix,pronoun,suffix,single_word,na,individual_term,TRUE,,na,,na,1,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,na,,na,1,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00117,ني,me suffix,pronoun,suffix,single_word,ne,individual_term,TRUE,,ne|ni,,ne|ni,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ne|ni,,ne|ni,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00118,و,him/it suffix,pronoun,suffix,single_word,o,individual_term,TRUE,,,ou,ou,1,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,2,2,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,ou,ou,0,1,0.57,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00119,ن,them suffix,pronoun,suffix,single_word,on,individual_term,TRUE,,on|oun,,on|oun,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,on|oun,,on|oun,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00120,تبعك,your/yours,possessive,belonging,single_word,tab3ak,individual_term,TRUE,,tab3ak|taba3ak|tab3ik,,tab3ak|taba3ak|tab3ik,3,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tab3ak|taba3ak|tab3ik,,tab3ak|taba3ak|tab3ik,3,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00121,تبعي,my/mine,possessive,belonging,single_word,tab3e,individual_term,TRUE,,tab3e|taba3e,,tab3e|taba3e,2,general_sentence_context,used_as_issue_label_without_context,arabizi_general_word_bank,general_normalization_eval,1,2,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tab3e|taba3e,,tab3e|taba3e,2,0,0.88,B_RELIABLE_AFTER_REVIEW,safe_normalization_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,general_sentence_context,used_as_issue_label,1,1,native_review|validator_pass|decision_logged,arabizi_general_word_bank,use_for_language_normalization_after_review,TRUE,general_normalization_eval,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
